test.a	test.b	sim.mean	sim.sem
0.97	0.69	44.9976222751304	2.03386408003991
0.99	0.69	61.4907437528128	2.59636638671552
0.51	0.71	15.9118990547372	1.24777386630559
0.53	0.71	15.0435986912184	1.22366392394589
0.55	0.71	16.4472480734141	1.20878064053737
0.57	0.71	16.4611454379782	1.19869357955983
0.59	0.71	16.2612076324454	1.28555513070772
0.61	0.71	16.8199953389794	1.266090328642
0.63	0.71	16.6248932587765	1.15179829090527
0.65	0.71	15.2347028329428	1.05262327616096
0.67	0.71	19.8520829382449	1.30655501510661
0.69	0.71	20.6371623948526	1.2833402949704
0.71	0.71	18.8917288896211	1.19409533239648
0.73	0.71	17.3084614855965	1.18455888455934
0.75	0.71	19.4490045339917	1.25399681956414
0.77	0.71	18.0838032589434	1.26456658392763
0.79	0.71	19.9205737830393	1.15902616214487
0.81	0.71	22.3160548971911	1.35057517304539
0.83	0.71	21.117341772038	1.38448103786871
0.85	0.71	22.6472648194762	1.44540118393051
0.87	0.71	22.5452755463604	1.59803497833546
0.89	0.71	27.1052457524432	1.66197532323822
0.91	0.71	29.8189670753029	1.49323732617204
0.93	0.71	32.1852622476043	1.80871685215451
0.95	0.71	36.7308064778229	1.94920964682184
0.97	0.71	43.1754931707446	2.12264634631545
0.99	0.71	62.2471321233017	2.57252617708419
0.51	0.73	14.3518674011498	1.12170016494784
0.53	0.73	15.5690240813734	1.16821960771708
0.55	0.73	15.1252573645515	1.2331847731631
0.57	0.73	15.2948142654333	1.05058586220331
0.59	0.73	15.7420850742519	1.09989096559144
0.61	0.73	16.403262761769	1.23711707196008
0.63	0.73	16.4042876067354	1.11526456275445
0.65	0.73	16.2777451114691	1.00925331692612
0.67	0.73	18.8767403505173	1.3034505857186
0.69	0.73	20.6216314222798	1.30351375751104
0.71	0.73	18.7774998414569	1.2924112526815
0.73	0.73	17.9313852576923	1.26304499327726
0.75	0.73	20.3147087090985	1.2521464275661
0.77	0.73	18.9735280403692	1.32076536956103
0.79	0.73	19.0791819343256	1.24367900213854
0.81	0.73	22.1264325528555	1.24711554511075
0.83	0.73	21.1144383646987	1.58809695303095
0.85	0.73	22.3380026834681	1.32739276020213
0.87	0.73	23.1861519638282	1.42087457043518
0.89	0.73	24.4919077206876	1.56447319369729
0.91	0.73	24.0156457430456	1.44167922604783
0.93	0.73	32.0587101762992	1.61836924779551
0.95	0.73	35.6231668113992	1.7684503767779
0.97	0.73	45.1603637630513	2.23583787225815
0.99	0.73	64.7170275475638	2.33471034950819
0.51	0.75	15.5888492586135	1.07577269136034
0.53	0.75	14.1792087246382	1.05950194953555
0.55	0.75	15.2946736402262	1.10865422277622
0.57	0.75	16.4900444182453	1.18721840599709
0.59	0.75	15.5036322702374	1.00130609166698
0.61	0.75	16.2379824085214	1.23716820849515
0.63	0.75	18.5607304165815	1.2604407441138
0.65	0.75	15.3181066745766	1.06789168277979
0.67	0.75	18.0450828583966	1.20726265219656
0.69	0.75	17.6111197758941	1.18536386352885
0.71	0.75	19.2553469458506	1.33540814758371
0.73	0.75	17.6130722006493	1.28516794106234
0.75	0.75	19.6819657013756	1.32787725975466
0.77	0.75	19.7130900589762	1.27074670209345
0.79	0.75	18.4040892684358	1.26552100882624
0.81	0.75	19.4334552494177	1.45574297299106
0.83	0.75	23.0349605507016	1.38298503161527
0.85	0.75	22.7762806640871	1.41202169496964
0.87	0.75	25.8795577206369	1.51071009358117
0.89	0.75	28.075878994198	1.58503109858627
0.91	0.75	29.7269397222422	1.64446552464652
0.93	0.75	30.651627121196	1.72412686495824
0.95	0.75	35.1957534421636	1.90669998269093
0.97	0.75	40.6831469378376	2.02326366490919
0.99	0.75	64.0015883019926	2.64112271536834
0.51	0.77	14.2863386969748	1.08574106251187
0.53	0.77	15.0906175543829	0.98642782465347
0.55	0.77	14.9106190479705	1.10570887851192
0.57	0.77	15.4644040917606	1.171293525005
0.59	0.77	16.7669352342465	1.19395184648543
0.61	0.77	14.8179832258421	1.08601580332312
0.63	0.77	15.6102071362497	1.21456278371163
0.65	0.77	18.3453738136709	1.32068853462964
0.67	0.77	18.427923180444	1.30390751395378
0.69	0.77	17.4720107930142	1.22392467071273
0.71	0.77	17.8530001172835	1.30234347452233
0.73	0.77	18.8047374300528	1.29785195987593
0.75	0.77	20.5775637659859	1.26380270234324
0.77	0.77	21.7764887475091	1.24588213623528
0.79	0.77	18.5051740738363	1.41748613401694
0.81	0.77	20.5559849236761	1.40478005938977
0.83	0.77	20.7038470850334	1.2925988163629
0.85	0.77	26.1863327777404	1.44245055610692
0.87	0.77	23.8412723392901	1.43326429040645
0.89	0.77	25.607303688423	1.62990138542705
0.91	0.77	26.9074170004016	1.56844163812613
0.93	0.77	30.0183834412224	1.56147943998011
0.95	0.77	34.0583687018232	1.87560092859377
0.97	0.77	42.28404423624	2.2478038851102
0.99	0.77	Inf	NA
0.51	0.79	12.8622659664998	1.08612844267771
0.53	0.79	16.3541030908388	1.22441263190414
0.55	0.79	13.636055701193	1.03399358170763
0.57	0.79	14.6528462730311	1.15713214110827
0.59	0.79	14.478777553516	1.15917496330738
0.61	0.79	14.9318354182786	1.07488257792823
0.63	0.79	17.0729911240393	1.13461656218698
0.65	0.79	18.2931363511268	1.21929932507166
0.67	0.79	16.1340288120758	1.11898284377285
0.69	0.79	17.1166059916936	1.2240138204766
0.71	0.79	17.0803932486765	1.13375004101765
0.73	0.79	19.0942194273923	1.24407164824253
0.75	0.79	17.1871327990859	1.10296081050612
0.77	0.79	19.1406699444444	1.29682393975761
0.79	0.79	20.0831922695108	1.28176986833067
0.81	0.79	20.3513290078117	1.1806287355758
0.83	0.79	19.9828414283067	1.20144536626041
0.85	0.79	20.5258692111667	1.17018055677514
0.87	0.79	22.7984697286254	1.37513732314638
0.89	0.79	23.8894497474716	1.55237540310356
0.91	0.79	27.4415887067063	1.67586606983217
0.93	0.79	29.8817210677243	1.66066469765674
0.95	0.79	35.6160865318039	1.77705146995954
0.97	0.79	39.2423871204331	1.96624554178747
0.99	0.79	62.0886050565807	2.31699316224303
0.51	0.81	14.0929743065279	0.946645664591357
0.53	0.81	13.9636901087289	1.00122267528609
0.55	0.81	13.9719350710767	0.953768277683854
0.57	0.81	15.2150456889235	1.05915435142261
0.59	0.81	14.8296300243235	1.06177910814614
0.61	0.81	14.5404356542918	1.03445086217014
0.63	0.81	14.7026718773344	1.2186186883603
0.65	0.81	16.6042668457912	1.2880566354594
0.67	0.81	19.1984827221624	1.24282824645851
0.69	0.81	15.3570507387664	1.22850738674671
0.71	0.81	18.8886856723625	1.21292083258489
0.73	0.81	16.3877137625325	1.19986685348158
0.75	0.81	20.2677021985087	1.27850512684079
0.77	0.81	19.5752345171322	1.28196496610885
0.79	0.81	17.0292107893445	1.24423234029933
0.81	0.81	19.6075314078379	1.30764906118202
0.83	0.81	19.4774003661429	1.25283396382701
0.85	0.81	21.2442690464365	1.27731617017528
0.87	0.81	24.8441236893376	1.38278292224407
0.89	0.81	26.1517150909333	1.44210344518071
0.91	0.81	24.9809483427275	1.36658244135392
0.93	0.81	31.4429954782945	1.66661708014113
0.95	0.81	33.6468315992127	1.89348024315935
0.97	0.81	42.8249360607242	2.02733487289954
0.99	0.81	62.4299734444739	2.43373309199892
0.51	0.83	14.2883140962851	1.10539523441746
0.53	0.83	16.3790226125625	1.1651663733804
0.55	0.83	14.3671609951243	1.20107584552799
0.57	0.83	14.6709356814344	1.22308166792241
0.59	0.83	16.2081804265136	1.23229879768642
0.61	0.83	16.1657568205374	1.08797544057032
0.63	0.83	15.4742382854969	1.10659389862315
0.65	0.83	15.646808055267	1.08728054564535
0.67	0.83	14.8435186229779	1.10607715629341
0.69	0.83	14.2133682698746	0.969134509765467
0.71	0.83	15.4178052418055	1.15462629312774
0.73	0.83	16.4735442117238	1.0765586329867
0.75	0.83	18.8727787095055	1.36060461300179
0.77	0.83	18.5148834344407	1.26321378711952
0.79	0.83	18.9833088530839	1.26211738349742
0.81	0.83	18.1944578289153	1.27831712808633
0.83	0.83	19.3672338334047	1.3333322632351
0.85	0.83	20.8590947614548	1.28686718425426
0.87	0.83	21.6929779002237	1.22693788139629
0.89	0.83	24.5152829716436	1.43215223882728
0.91	0.83	26.9143433571498	1.58424756128371
0.93	0.83	29.9289081139508	1.52590814951723
0.95	0.83	33.7733464426301	1.80373756024275
0.97	0.83	36.0604575333617	2.0173738624337
0.99	0.83	60.147562957449	2.51977014154081
0.51	0.85	15.0900949065539	1.12189754873855
0.53	0.85	17.2360213499911	1.13738802876728
0.55	0.85	15.7851574995421	1.02709833090752
0.57	0.85	16.7471181452747	1.07679590376764
0.59	0.85	15.2228543692945	1.14603695060371
0.61	0.85	14.2388268845682	1.02667389011784
0.63	0.85	17.0813640971997	1.2216541669062
0.65	0.85	16.4682091849451	1.14429240400684
0.67	0.85	16.317751998896	1.05357214069284
0.69	0.85	18.2563266498588	1.0464826080897
0.71	0.85	17.032504756146	1.05074581935626
0.73	0.85	17.5213523994641	1.12722423386727
0.75	0.85	16.0454511572056	1.04823965566475
0.77	0.85	18.209813753598	1.18940033288662
0.79	0.85	20.2361256402582	1.2551344640679
0.81	0.85	17.842330509125	1.29253529634335
0.83	0.85	18.6909588627002	1.37972032743629
0.85	0.85	19.788607802688	1.29936947573923
0.87	0.85	19.9476810705204	1.24669122939158
0.89	0.85	22.1283236149893	1.34800517768799
0.91	0.85	24.7118540080334	1.44571608455444
0.93	0.85	25.3769882815376	1.48439044761103
0.95	0.85	31.9990596299807	1.57227751885034
0.97	0.85	35.9274287920384	1.70551572663752
0.99	0.85	58.1428632253775	2.22528453132155
0.51	0.87	14.3622544750974	1.09172102996786
0.53	0.87	14.64436192196	1.06431041592263
0.55	0.87	13.5554886671944	1.07569384616487
0.57	0.87	15.6374974706134	1.20907303352445
0.59	0.87	13.128471202396	0.982266676984141
0.61	0.87	14.4199046114753	1.0268379392301
0.63	0.87	13.0824223279145	0.91947964186689
0.65	0.87	14.6413786008206	0.938884470900309
0.67	0.87	13.5761823523028	0.953015715019759
0.69	0.87	13.3970627582913	1.02074101638196
0.71	0.87	15.3766628362552	1.02335918526302
0.73	0.87	15.3701891940816	1.06975957892514
0.75	0.87	16.5433530981135	1.23397181329416
0.77	0.87	17.0657029988489	1.0378993755582
0.79	0.87	15.2495736671345	1.00222726959708
0.81	0.87	18.8603408298628	1.21616154421864
0.83	0.87	20.7963243603059	1.29174238350815
0.85	0.87	19.7352153276341	1.33757865641198
0.87	0.87	21.6776603494531	1.46008128958015
0.89	0.87	20.8611547639618	1.40961923947917
0.91	0.87	21.3834414931189	1.40205131391144
0.93	0.87	27.090801265814	1.44794897144234
0.95	0.87	29.3387842113506	1.71072255825246
0.97	0.87	33.8427723218405	1.7960256583997
0.99	0.87	54.2413765273934	2.55157862348982
0.51	0.89	13.9044323928337	1.05090765097999
0.53	0.89	14.4834340752826	1.09493319310946
0.55	0.89	13.386120937497	0.961818999328504
0.57	0.89	13.1543205369739	1.06359773978257
0.59	0.89	13.7825806524723	0.981370897177377
0.61	0.89	12.941808449533	1.0222315417684
0.63	0.89	15.5222133643773	1.15932933744237
0.65	0.89	13.6499520341258	0.912527136396337
0.67	0.89	15.4949501492067	1.09692585741806
0.69	0.89	13.2503509916972	1.09548898927181
0.71	0.89	14.0162832738595	0.984804092715198
0.73	0.89	15.0719705060635	1.11799458142745
0.75	0.89	16.3302185868314	1.12745282024916
0.77	0.89	14.5052999882689	0.950312497876344
0.79	0.89	17.0875569394138	1.29253921079054
0.81	0.89	17.8961625696681	1.05487664459475
0.83	0.89	17.5455557650224	1.00406944626358
0.85	0.89	18.2675610552761	1.08115132620268
0.87	0.89	21.8601013332406	1.27428222069878
0.89	0.89	18.3480813937998	1.1755626944089
0.91	0.89	21.2928927861519	1.29686393308595
0.93	0.89	24.4979307441782	1.28277023068843
0.95	0.89	29.7558801948112	1.65711003663949
0.97	0.89	36.2737343247325	1.75742205690271
0.99	0.89	51.1138667083633	2.25942331343631
0.51	0.91	13.868073631303	1.06622436541953
0.53	0.91	12.8766010498339	0.981043851563347
0.55	0.91	14.1553783684834	1.10344681862865
0.57	0.91	12.5979108899917	1.00492019252932
0.59	0.91	14.3031903721116	1.09875232797505
0.61	0.91	14.9705061689692	1.06925590211688
0.63	0.91	13.7813103021129	1.11264341107958
0.65	0.91	12.0560625519834	0.85847186922953
0.67	0.91	14.476408342228	1.01037432274785
0.69	0.91	16.3531286207154	1.10133789145781
0.71	0.91	15.3960461685521	1.14172648983204
0.73	0.91	14.266750012339	1.00178147330959
0.75	0.91	17.2157534099087	1.12446537445871
0.77	0.91	15.3898288838208	1.01061080724311
0.79	0.91	15.9224164720738	1.09653349976674
0.81	0.91	16.6777132284688	1.01516273690332
0.83	0.91	17.335077076921	1.09862769196742
0.85	0.91	20.1716819609639	1.21506800630293
0.87	0.91	19.5850899277145	1.14564904601329
0.89	0.91	18.2968226772732	1.21006015734787
0.91	0.91	22.3396564160318	1.29359521751537
0.93	0.91	22.6831301032072	1.35127893071701
0.95	0.91	27.4829281241727	1.56766653441731
0.97	0.91	33.6214184422182	1.72548587551288
0.99	0.91	50.976050753606	2.18770124331426
0.51	0.93	15.8661573810463	1.21382723370663
0.53	0.93	12.446660187029	1.05226318226935
0.55	0.93	12.3661628163439	0.888149433547346
0.57	0.93	13.5666120772369	1.0014020967812
0.59	0.93	14.0124367090613	1.08352484816253
0.61	0.93	14.0049683952796	1.0239099569743
0.63	0.93	15.4294898020444	1.05954353527865
0.65	0.93	12.7058777040492	0.935463500694445
0.67	0.93	15.0023403671073	1.10804942428581
0.69	0.93	13.4861538681306	0.971109788171473
0.71	0.93	14.7585658201944	0.981475560133098
0.73	0.93	12.7354285547546	1.00769131718652
0.75	0.93	14.2552175226046	0.955403244417941
0.77	0.93	17.2461233548557	1.08519963701818
0.79	0.93	15.0230330551963	1.00347673300331
0.81	0.93	14.3284770496902	0.953729636396579
0.83	0.93	17.323414331826	1.16495226947
0.85	0.93	20.3970342438958	1.30978820198824
0.87	0.93	18.8110088213087	1.17198394601075
0.89	0.93	18.2214701670933	1.14305119605622
0.91	0.93	21.6439562505798	1.25367912272058
0.93	0.93	23.2858902802835	1.39586766681504
0.95	0.93	26.3400734120447	1.49746059981082
0.97	0.93	33.1846207395954	1.70627948491247
0.99	0.93	48.2596829402756	2.12075748870033
0.51	0.95	11.6139386950061	0.787441400502088
0.53	0.95	12.6399111291207	1.01825849488263
0.55	0.95	12.5833375186987	0.873921322073943
0.57	0.95	12.2671530617349	0.837081460737051
0.59	0.95	14.798398050997	0.908988228357612
0.61	0.95	12.0386528050992	0.901979661351676
0.63	0.95	13.5020449768588	0.935801472421243
0.65	0.95	14.2966029549377	0.925891854223161
0.67	0.95	12.8548327028769	0.952450760726098
0.69	0.95	13.9006342230773	1.12840475875722
0.71	0.95	14.6581430820049	0.971527468511167
0.73	0.95	15.6256650577729	1.06244316773692
0.75	0.95	16.3675340975564	1.02447043460663
0.77	0.95	12.8608054578664	0.862336008866814
0.79	0.95	15.7650993952514	0.939475061058816
0.81	0.95	15.4746131209063	1.04761154831319
0.83	0.95	14.7331314162195	0.911475991483059
0.85	0.95	17.3942972462853	1.11158022779319
0.87	0.95	16.9690610027792	1.12151606264454
0.89	0.95	20.1367010618019	1.12720408842531
0.91	0.95	19.4391058737736	1.18612409081773
0.93	0.95	23.4517450561041	1.37187913798055
0.95	0.95	27.0112036452398	1.45834865953641
0.97	0.95	32.8319733010099	1.68969422269195
0.99	0.95	43.2835079086453	2.19658807983504
0.51	0.97	12.5832423340987	0.901649556724865
0.53	0.97	12.6391883040454	0.954094116945165
0.55	0.97	11.6975872958624	0.902161597437205
0.57	0.97	13.0474426801466	0.925480664169876
0.59	0.97	12.8166792639268	1.06193223368419
0.61	0.97	13.1527035225331	0.893039035147552
0.63	0.97	12.0181247631461	0.87589229627531
0.65	0.97	14.0874766486223	1.00587461816993
0.67	0.97	12.5034290023973	0.933651213082148
0.69	0.97	15.1341887945111	1.04415633613114
0.71	0.97	13.1652486330688	0.966652736923051
0.73	0.97	13.7551945870802	1.01443574396756
0.75	0.97	13.3897234819433	0.892415078414216
