Alpha	Beta	LogL	LogL_sem	Mean_X	Mean_Y	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
0.81	0.81	-675.393587469504	1.56743673707543	-0.254093246405855	-0.256352922900662	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
0.85	0.81	-661.611629761551	1.49569699403084	-0.192572551283518	-0.248103731547962	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99	0.99
0.89	0.81	-627.566265132299	2.97611046959531	-0.132045276888518	-0.23541921569865	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996
0.93	0.81	-548.126493919609	5.18866707450296	-0.0754189563026618	-0.210887736203863	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914	0.989999999709914
0.97	0.81	-387.651073064924	5.4235599273717	-0.038254608604854	-0.226103431168536	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412	0.99000000003412
0.81	0.85	-658.628421293636	2.14963685214404	-0.220656000355795	-0.16540025818509	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997	0.989999999999997
0.85	0.85	-662.602394156421	2.8637094754501	-0.166740710108379	-0.16217180228869	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009	0.990000000000009
0.89	0.85	-653.080114805324	2.44369945572529	-0.1352555253475	-0.180465854108272	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996	0.989999999999996
0.93	0.85	-592.103268512713	4.44130044793343	-0.0847655526194915	-0.180777760383121	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123	0.990000000002123
0.97	0.85	-415.047530826501	6.5791781919706	-0.0352762881400463	-0.180103342378297	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663	0.990000000840663
0.81	0.89	-634.766921989734	2.00684118750703	-0.226286234626988	-0.133291578703489	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003	0.990000000000003
