trait	Rate1	Rate2	LogL	Lik.Root	First.Evol	Med.Evol	N.evol	N.origins	Origins	Dates.Origins
K02239	-4.86625874248846e-06	-0.000469756801980195	-30.7976574002643	0.999689359266499	2923.0199	3442.3666195	12	9	2988, 3502, 3734, 3779, 4097, 4114, 4204, 4327, 4409	3364.998656, 2923.0199, 3645.226308, 3163.501091, 3268.063099, 3186.808201, 3645.94795, 3176.304547, 3968.180684
K03723	-9.452466312706e-05	-8.93130193918698e-05	-197.082318839328	0.99848038740138	938.933978	3757.830683	14	1	2474	938.933978
K03722	-0.000130051148774968	-0.000302228499370969	-311.48051772681	0.998799253309006	938.933978	3650.5960365	44	2	2474, 4440	938.933978, 2807.857168
K03721	-4.3185463724455e-05	-0.000700171061433559	-133.412801240096	0.999455476260514	1416.658921	3288.747417	46	5	2475, 4398, 4457, 4475, 4498	1416.658921, 3845.416488, 3930.212256, 3583.727302, 3740.697509
K03720	-2.0499442951809e-05	-0.00136755581269179	-120.159872610972	0.997324297378358	938.933978	3547.431514	67	2	2474, 4399	938.933978, 1903.089273
K03727	-6.98113521011918e-06	-7.59356907494956e-05	-32.599583790619	0.999989424782783	2675.551462	3370.343621	5	5	3692, 3775, 3788, 4133, 4140	3370.343621, 3423.558837, 3737.266175, 2830.307816, 2675.551462
K03726	-2.34403745784299e-05	-0.00030115774258283	-121.87314832915	0.991299080219148	1899.410578	3299.315079	15	3	2477, 4389, 4399	1899.410578, 2702.50514, 1903.089273
K03725	-2.30598648318663e-06	-9.43181612005389e-05	-16.5932816234685	0.999753936231402	2223.35251	2223.35251	1	1	4400	2223.35251
K03724	-0.000313888271652507	-0.000503731361952553	-508.015916490921	0.999039970475171	2121.156963	3760.123469	84	20	2482, 3353, 3537, 3544, 3564, 3613, 3625, 3639, 3652, 3685, 3691, 3693, 3736, 3772, 3802, 4059, 4100, 4112, 4123, 4400	2144.091018, 2121.156963, 3751.786519, 3508.723351, 3714.407862, 3884.650683, 3715.108163, 3765.718245, 3708.232847, 3725.488564, 3617.10975, 3715.930801, 3374.996779, 3900.628044, 3688.01067, 3900.349476, 3646.467303, 3063.665931, 2139.124812, 2223.35251
K12678	-7.52524962111276e-05	-0.0520834628459861	-86.6337869870149	0.999	938.933978	3896.8304485	344	2	2474, 4400	938.933978, 2223.35251
K06410	-1.42657304089597e-05	-0.000833126081763677	-128.511238134398	0.999186394346225	938.933978	3293.0923545	38	2	2474, 4400	938.933978, 2223.35251
K11898	-0.000220730591826073	-0.00867598212339839	-208.007978548019	0.999	938.933978	3725.1074275	224	4	2474, 4401, 4440, 4468	938.933978, 2430.955609, 2807.857168, 2536.349634
K11899	-3.25032048052807e-05	-0.00288393161194529	-86.5988311482843	0.998996635505457	938.933978	3559.0827985	114	2	2474, 4399	938.933978, 1903.089273
K11896	-5.41804182032649e-05	-0.0022759988859423	-434.125307829036	0.998814703675072	938.933978	3624.958913	86	2	2474, 4400	938.933978, 2223.35251
K11897	-6.06533851537119e-05	-0.00300608089000622	-298.55671964291	0.998969333912788	938.933978	3622.9335115	112	3	2474, 4401, 4439	938.933978, 2430.955609, 2465.191362
K11894	-6.40922845845335e-05	-0.00408454881572429	-277.191004414808	0.998999695009823	938.933978	3706.976401	159	2	2474, 4399	938.933978, 1903.089273
K11895	-6.28503420256955e-05	-0.00250636320150336	-432.658051773956	0.998889666398203	938.933978	3567.859961	99	6	2474, 4403, 4413, 4422, 4433, 4438	938.933978, 3337.348937, 3630.537838, 3625.696229, 2777.979482, 2413.732728
K11892	-6.36884106066564e-05	-0.00231207925933335	-417.473493065136	0.99886846274527	938.933978	3577.899596	88	2	2474, 4399	938.933978, 1903.089273
K11893	-5.24323931738289e-05	-0.00219804180819222	-433.698119590355	0.998776737108253	938.933978	3607.164985	97	2	2474, 4399	938.933978, 1903.089273
K11890	-6.80051846081825e-05	-0.00347488392229541	-267.640882984158	0.998994691679758	938.933978	3615.0394035	138	2	2474, 4399	938.933978, 1903.089273
K11891	-6.12443538752586e-05	-0.00258601238848247	-399.367297551129	0.998938889233696	1416.658921	3609.342283	106	2	2475, 4399	1416.658921, 1903.089273
K11325	-7.44121761275194e-06	-0.000345052307839185	-36.7665808597804	0.999742648899425	938.933978	3268.063099	11	2	2474, 4498	938.933978, 3740.697509
K11329	-1.63670776164929e-05	-6.29196904346571e-05	-51.9834043441231	0.999992637297306	3176.304547	3674.778462	7	5	2518, 2604, 2946, 3287, 4327	3811.000879, 3674.778462, 3589.077645, 3397.350646, 3176.304547
K00151	-0.000310759271539416	-0.00457749680869598	-497.922352791173	0.998999998541153	1903.089273	3641.0783155	168	4	2479, 4123, 4378, 4399	2030.180169, 2139.124812, 2117.495262, 1903.089273
K00150	-3.4369294929276e-05	-0.000104013629396742	-92.7696773770316	0.998469782253746	1903.089273	3508.723351	13	12	2530, 2531, 3273, 3346, 3386, 3489, 3491, 3521, 3544, 4126, 4327, 4399	4063.749401, 4063.777798, 3576.616833, 2492.126572, 3619.894032, 3166.300856, 3078.804968, 3820.717794, 3508.723351, 2714.528614, 3176.304547, 1903.089273
K00153	-5.21831249598272e-06	-0.000649299252534229	-48.8073289687953	0.999514916493046	938.933978	3433.6223395	32	2	2474, 4399	938.933978, 1903.089273
K00400	-8.82107738657159e-06	-1e-50	-24.8258878380878	1	3028.559449	3067.229666	3	3	4441, 4484, 4499	3443.105539, 3067.229666, 3028.559449
K00407	-9.01664383925557e-06	-0.000880335162299669	-188.436842608038	0.999323986257763	1903.089273	3424.611294	30	4	2478, 4380, 4390, 4399	2003.901286, 3194.258338, 3611.519581, 1903.089273
K00406	-1.625830862453e-05	-0.000560199223406743	-240.415579000711	0.999335999759248	1809.157363	3680.787733	12	2	2476, 4473	1809.157363, 2779.358775
K00405	-2.49590715251883e-05	-0.000581584475366223	-263.671448121968	0.999360528267125	938.933978	3589.502942	26	3	2474, 4401, 4494	938.933978, 2430.955609, 3769.945698
K00404	-5.05623617306497e-05	-0.000710397796222643	-282.251456259827	0.997236892338143	938.933978	3617.317535	31	1	2474	938.933978
K00158	-3.56677456654373e-05	-0.00188130807490784	-161.094467022799	0.998957092203917	1899.410578	3547.8709445	80	4	2477, 4378, 4389, 4399	1899.410578, 2117.495262, 2702.50514, 1903.089273
K01342	-3.70518074350704e-05	-0.00230817758930358	-91.0464999921559	0.998998718848432	1809.157363	3566.763869	118	3	2476, 4389, 4399	1809.157363, 2702.50514, 1903.089273
K09388	-1.17054661641527e-05	-0.00129625172137192	-43.6197943246046	0.999129429143342	1903.089273	3338.761615	59	6	2480, 3539, 4123, 4390, 4396, 4399	2062.110325, 2194.887275, 2139.124812, 3611.519581, 3766.730888, 1903.089273
K09386	-5.84224828413367e-05	-0.00107043075630311	-226.511412301984	0.998006455172604	938.933978	3390.128066	55	2	2474, 4399	938.933978, 1903.089273
K09384	-0.000197183596977872	-0.00234618173682028	-285.211964531232	0.999001422361144	938.933978	3553.815513	133	2	2474, 4399	938.933978, 1903.089273
K04094	-9.01448836322228e-06	-0.000292172841036248	-207.926700575973	0.956223581121991	938.933978	3564.185395	10	2	2474, 4499	938.933978, 3028.559449
K04095	-0.000529943157800472	-0.00424299608546848	-497.306481881774	0.998999999989942	938.933978	3767.654914	200	2	2474, 4399	938.933978, 1903.089273
K04096	-0.000199667811090156	-0.000129798022518525	-281.131822490465	0.998838114218156	938.933978	3697.098921	25	2	2474, 4454	938.933978, 3036.818164
K04097	-4.56904085519937e-05	-0.00137721180746165	-271.776717421042	0.998875867055189	938.933978	3541.035514	63	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K04090	-2.47779604851066e-05	-0.00180968788710084	-207.505800686046	0.998624998530583	1416.658921	3499.3246215	74	2	2475, 4399	1416.658921, 1903.089273
K04091	-5.9066821761007e-05	-0.00164504449879127	-365.949932994073	0.998126442214942	938.933978	3507.777058	69	2	2474, 4399	938.933978, 1903.089273
K04092	-5.60054418784061e-05	-0.00113791643942958	-197.254772757969	0.999173860672301	2117.495262	3547.351837	67	24	2484, 3299, 3358, 3499, 3531, 3566, 3596, 3625, 3635, 3648, 3672, 3721, 3732, 3775, 3915, 3957, 4060, 4088, 4116, 4124, 4358, 4378, 4401, 4439	2366.743085, 2286.533721, 2297.730939, 2525.04912, 3575.453514, 3840.96846, 3517.37658, 3715.108163, 3848.7079, 3771.91728, 2781.821066, 3990.428994, 2966.07659, 3423.558837, 3967.280794, 3812.438286, 3989.351583, 3472.467177, 2601.043262, 2264.827823, 3731.361681, 2117.495262, 2430.955609, 2465.191362
K04093	-3.15970924672881e-05	-0.000214657362598445	-115.783241771662	0.999652971179544	2346.177378	3868.395839	17	15	2635, 2738, 2776, 2778, 3027, 3154, 3274, 3341, 3349, 3687, 4255, 4273, 4282, 4432, 4437	3342.175608, 4045.958146, 4051.678211, 4014.318084, 3947.004885, 3868.395839, 3544.175487, 3697.098921, 3646.459211, 3176.292007, 3973.271318, 4014.324142, 3753.679319, 3855.061146, 2346.177378
K04098	-6.43796925524368e-05	-0.00612961129637177	-119.569834687574	0.998999999970029	938.933978	3717.662493	192	2	2474, 4399	938.933978, 1903.089273
K04099	-0.00011170189883379	-0.0106540875384343	-101.439063467087	0.999	938.933978	3739.3643365	226	7	2474, 4404, 4413, 4423, 4425, 4433, 4437	938.933978, 3720.972169, 3630.537838, 3778.574432, 3690.892653, 2777.979482, 2346.177378
K01578	-1.2888511682476e-05	-0.00181333024868714	-132.4441823888	0.998403370350433	938.933978	3457.683508	74	2	2474, 4399	938.933978, 1903.089273
K01579	-0.000353019000576068	-0.000395299862817922	-487.826426110431	0.998637655990466	1416.658921	3776.0373395	78	5	2475, 4398, 4405, 4482, 4485	1416.658921, 3845.416488, 3760.797698, 3811.122943, 3493.166264
K01574	-0.00011703144293667	-0.00351541341376308	-241.926141589624	0.998999650022855	938.933978	3677.309554	142	2	2474, 4400	938.933978, 2223.35251
K01575	-0.000154149208177197	-0.00128765110669178	-294.016075725513	0.999074045997093	1899.410578	3582.6033765	94	4	2477, 4378, 4390, 4399	1899.410578, 2117.495262, 3611.519581, 1903.089273
K01576	-0.000195002609389011	-0.00455556022305818	-232.183619563403	0.998999999248051	938.933978	3677.309554	188	2	2474, 4399	938.933978, 1903.089273
K01577	-7.12581924436989e-05	-0.00399594852815198	-159.963489750292	0.998999949885575	938.933978	3616.2987335	138	2	2474, 4399	938.933978, 1903.089273
K01571	-0.000135142430132367	-0.000620021560966951	-337.358427419089	0.998800129226024	938.933978	3564.9891005	60	2	2474, 4439	938.933978, 2465.191362
K01572	-0.000161328115805666	-0.000769399650245846	-378.503188096821	0.998352746382146	938.933978	3513.8154975	68	4	2474, 4417, 4433, 4439	938.933978, 3862.336275, 2777.979482, 2465.191362
K01573	-3.40599078150864e-05	-0.00109684102632574	-194.775908629351	0.998554257517798	938.933978	3637.982946	57	2	2474, 4400	938.933978, 2223.35251
K02009	-0.000136402650890309	-0.00123260065792468	-343.197523299502	0.998569050727506	938.933978	3570.313129	92	2	2474, 4399	938.933978, 1903.089273
K02008	-0.000376621638964575	-0.000191843618301542	-430.253380665043	0.997228604375265	938.933978	3856.365321	61	2	2474, 4399	938.933978, 1903.089273
K02005	-0.000355384109933096	-0.000709577296142099	-598.276024520237	0.998821956153077	938.933978	3793.2344655	82	4	2474, 4401, 4470, 4499	938.933978, 2430.955609, 3704.885539, 3028.559449
K02004	-0.0008174798955431	-0.000179922016249237	-315.93204954219	0.998928736656301	1416.658921	3803.518858	99	3	2475, 4398, 4400	1416.658921, 3845.416488, 2223.35251
K02007	-0.000389997944683536	-0.000778937003931009	-560.315295888773	0.998514168309752	1809.157363	3737.266175	115	4	2476, 4389, 4398, 4399	1809.157363, 2702.50514, 3845.416488, 1903.089273
K02006	-0.000368726083914551	-0.000147520924404708	-390.060851293891	0.997024605813006	938.933978	3780.907815	64	2	2474, 4399	938.933978, 1903.089273
K02001	-0.000221569860906075	-0.00146795909529851	-486.507967789753	0.998829195636632	938.933978	3649.07582	88	2	2474, 4399	938.933978, 1903.089273
K02000	-0.000224061131777756	-0.00151106897361511	-506.609818651066	0.998823933278386	1416.658921	3585.3069985	86	2	2475, 4400	1416.658921, 2223.35251
K02003	-0.000981301658238049	-0.000172700679103493	-306.583844120671	0.998884941518475	1416.658921	3641.176671	110	3	2475, 4398, 4400	1416.658921, 3845.416488, 2223.35251
K02002	-0.000238776518474733	-0.00131903182613674	-509.884575601363	0.998823019559101	938.933978	3593.1030265	88	3	2474, 4433, 4437	938.933978, 2777.979482, 2346.177378
K03060	-5.11448557877251e-05	-0.000110221694279327	-182.760635198958	0.996205186134375	938.933978	3528.522831	11	2	2474, 4433	938.933978, 2777.979482
K10948	-1.22218070716261e-05	-0.00359929763734264	-50.3125699921053	0.99900002610055	1416.658921	3644.1643565	146	3	2475, 4398, 4400	1416.658921, 3845.416488, 2223.35251
K09607	-2.97022086845014e-05	-0.00300036566659595	-177.788059073917	0.998968378598883	1416.658921	3559.751702	104	2	2475, 4399	1416.658921, 1903.089273
K04337	-9.82996545063432e-06	-0.00632161515940216	-108.812409863913	0.998999999821339	1416.658921	3656.21317	199	2	2475, 4399	1416.658921, 1903.089273
K04336	-6.39535611270125e-06	-0.00436395068630332	-34.6129218449247	0.999000007385565	938.933978	3646.435004	168	2	2474, 4399	938.933978, 1903.089273
K01127	-8.04463925397962e-06	-4.27317567537923e-06	-21.8517384985564	0.999999966902957	3527.67626	3726.020816	3	3	2986, 3116, 4330	4046.815713, 3726.020816, 3527.67626
K09703	-0.000271167647807262	-0.00350220975028316	-311.505376673496	0.998999951743449	1416.658921	3625.3407295	148	2	2475, 4400	1416.658921, 2223.35251
K00004	-6.52890587460562e-05	-0.00406787101829167	-127.759555232276	0.998999980006806	938.933978	3640.029515	175	4	2474, 4402, 4435, 4438	938.933978, 3052.889894, 3985.228309, 2413.732728
K14699	-8.16882325897113e-06	-0.00765417416202438	-27.9048937249486	0.99899999999988	938.933978	3724.194039	213	2	2474, 4399	938.933978, 1903.089273
K09702	-0.000262638896084989	-0.00283604858808425	-354.04615013439	0.998999567320756	1899.410578	3628.8212495	134	6	2477, 4381, 4386, 4388, 4389, 4399	1899.410578, 3604.850173, 3518.374868, 3052.373083, 2702.50514, 1903.089273
K14698	-8.16882325897113e-06	-0.00765417416202438	-27.9048937249486	0.99899999999988	1809.157363	3691.933584	197	3	2476, 4394, 4399	1809.157363, 3634.81775, 1903.089273
K05311	-3.26438172104253e-06	-0.000517099517814221	-84.0119598331397	0.999548322303267	1809.157363	3630.862659	9	1	2476	1809.157363
K13829	-3.13462676349332e-05	-0.00132242356894101	-145.768312840354	0.995581765108974	938.933978	3492.5964	56	2	2474, 4399	938.933978, 1903.089273
K10943	-4.2617918943184e-05	-0.000899463715914803	-181.771421088474	0.99717964247321	938.933978	3501.439414	41	2	2474, 4399	938.933978, 1903.089273
K07291	-1.36347217218755e-05	-0.000942455067511393	-42.659631886054	0.996378625645727	1416.658921	3115.1601835	42	2	2475, 4399	1416.658921, 1903.089273
K07290	-2.44784381480487e-05	-0.00190691047620069	-131.966080550399	0.998847949632538	1416.658921	3505.0813825	74	4	2475, 4405, 4412, 4438	1416.658921, 3760.797698, 3309.677093, 2413.732728
K10206	-6.35150311062428e-05	-0.000355603726593044	-244.961099784673	0.992269138981503	938.933978	3701.482942	26	2	2474, 4399	938.933978, 1903.089273
K10202	-2.56223252300808e-05	-0.0035347417921409	-82.2290340622814	0.998999564208575	938.933978	3582.126177	135	4	2474, 4412, 4433, 4437	938.933978, 3309.677093, 2777.979482, 2346.177378
K10208	-3.27932064933229e-06	-0.00189212596093377	-12.1178448490585	0.999029326016332	938.933978	3499.1815815	88	2	2474, 4399	938.933978, 1903.089273
K10209	-3.14876746094329e-05	-0.00344429973392442	-104.937859389873	0.998998796373589	938.933978	3654.765853	158	2	2474, 4400	938.933978, 2223.35251
K01966	-0.000113635404027388	-0.000619952034714096	-356.538646649125	0.99801363785125	938.933978	3623.1487115	44	4	2474, 4414, 4478, 4480	938.933978, 3687.981499, 3784.390774, 3602.059629
K01965	-3.51336524421994e-05	-0.000695467014602018	-175.919881317227	0.99946191833046	938.933978	3361.157165	41	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K01964	-1.02972666651068e-05	-4.23298412080994e-06	-26.778714535732	0.999999967418119	3625.696229	3898.430127	3	3	4422, 4442, 4505	3625.696229, 3898.430127, 4018.461301
K01963	-6.37151375107201e-05	-0.000270056534910893	-335.822301347352	0.994111637146312	938.933978	3554.702772	22	2	2474, 4401	938.933978, 2430.955609
K01962	-0.000218201792219555	-0.000216027563457216	-325.379269138703	0.998510834550063	938.933978	3558.1236885	42	1	2474	938.933978
K01961	-0.000127954324268124	-0.000195671426006776	-302.058908438386	0.997568690297851	938.933978	3575.6089705	30	5	2474, 4414, 4433, 4473, 4504	938.933978, 3687.981499, 2777.979482, 2779.358775, 3817.142639
K01960	-9.16802259215259e-05	-0.000116734952541796	-175.10750508686	0.999474444052945	938.933978	3434.49368	25	3	2474, 4416, 4437	938.933978, 3793.99652, 2346.177378
K01969	-1.55465432191713e-05	-0.00107094206761323	-276.470723897652	0.992270980409132	938.933978	3337.348937	29	2	2474, 4400	938.933978, 2223.35251
K01968	-2.77679295760187e-05	-0.000978342408374697	-202.477794135834	0.997104210610779	938.933978	3424.1441775	36	3	2474, 4401, 4472	938.933978, 2430.955609, 3834.46326
K07749	-0.000144515743719953	-0.00143311485806422	-436.750643625765	0.998629537226573	1416.658921	3644.957095	90	3	2475, 4398, 4399	1416.658921, 3845.416488, 1903.089273
K07748	-1.55613307272225e-05	-0.00147631735896273	-56.3504227529945	0.998150251674411	938.933978	3432.305786	59	2	2474, 4399	938.933978, 1903.089273
K07741	-0.00028736208895224	-0.00426655808857372	-351.634542042749	0.99899999662363	938.933978	3636.0805315	188	5	2474, 4401, 4441, 4473, 4499	938.933978, 2430.955609, 3443.105539, 2779.358775, 3028.559449
K07740	-5.38630882926641e-06	-0.000709074108430676	-64.4702882245896	0.999462961379877	2139.124812	3324.897318	28	23	2487, 3120, 3205, 3274, 3308, 3313, 3349, 3359, 3382, 3491, 3495, 3529, 3559, 3673, 3714, 3723, 3788, 4087, 4116, 4123, 4388, 4402, 4438	3007.090146, 3624.536246, 3898.927623, 3544.175487, 3418.225079, 3653.760578, 3646.459211, 3574.804469, 3233.707336, 3078.804968, 2271.516757, 2927.97929, 3595.999016, 3377.766377, 3791.573274, 2899.970781, 3737.266175, 3272.028259, 2601.043262, 2139.124812, 3052.373083, 3052.889894, 2413.732728
K07743	-1.49117874832525e-05	-0.000576449004679612	-78.6185868727185	0.988580481482856	1416.658921	3380.649648	27	2	2475, 4399	1416.658921, 1903.089273
K07742	-9.3526624992641e-06	-0.000352259671446388	-273.755381821773	0.96407329826796	938.933978	3586.882432	11	1	2474	938.933978
K07745	-7.31605726337309e-06	-0.000451263698021668	-49.644552618463	0.97747086498839	938.933978	3233.707336	15	2	2474, 4399	938.933978, 1903.089273
K07744	-2.42163798718211e-06	-0.000270318076204419	-29.9726277899852	0.969271179562487	1903.089273	3536.0951905	10	9	2988, 3253, 3295, 3346, 3422, 4137, 4159, 4386, 4399	3364.998656, 3024.101613, 3655.485098, 2492.126572, 3809.351205, 3676.817552, 3553.815513, 3518.374868, 1903.089273
K07746	-0.000210372915471969	-0.00278271048504089	-478.459936067116	0.998994191595012	938.933978	3696.7820965	130	2	2474, 4399	938.933978, 1903.089273
K01299	-0.000263161168674937	-0.00035204330118422	-394.811381077884	0.99960736846495	1903.089273	3652.862392	77	13	2484, 3298, 3357, 3529, 3565, 3625, 3632, 3693, 3695, 4112, 4123, 4378, 4399	2366.743085, 2187.43326, 2164.641128, 2927.97929, 4065.368728, 3715.108163, 3652.862392, 3715.930801, 2621.542818, 3063.665931, 2139.124812, 2117.495262, 1903.089273
K01295	-0.000364744674142833	-0.00196044556661533	-516.515404335333	0.998983245589151	938.933978	3653.188937	140	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K01297	-0.000220075867751445	-0.000521850034691407	-401.552210003841	0.999550125048049	1899.410578	3595.999016	65	8	2477, 4378, 4403, 4433, 4440, 4470, 4478, 4484	1899.410578, 2117.495262, 3337.348937, 2777.979482, 2807.857168, 3704.885539, 3784.390774, 3067.229666
K02922	-2.41611684772993e-06	-0.000119076146374484	-29.4120728379656	0.976815321161978	1903.089273	1903.089273	1	1	4399	1903.089273
K05603	-5.67339554015943e-05	-0.00278083988787291	-213.929376572008	0.998955842707265	938.933978	3617.317535	111	2	2474, 4399	938.933978, 1903.089273
K02921	-2.35373081681729e-06	-2.31028733890315e-05	-10.9213499472126	0.995163671204959	1903.089273	1903.089273	1	1	4399	1903.089273
K02926	-2.6211609184652e-05	-4.05277533662257e-05	-117.204950020527	0.997016591770459	938.933978	2475.8631135	2	1	2474	938.933978
K02924	-2.38562674304989e-06	-0.000139165198361052	-27.6126431894014	0.984330056188582	1903.089273	1903.089273	1	1	4399	1903.089273
K02929	-2.35373081681729e-06	-2.31028733890315e-05	-10.9213499472126	0.995163671204959	1903.089273	1903.089273	1	1	4399	1903.089273
K00216	-0.000108625285213234	-0.00332899232568153	-253.065178059836	0.998999353451412	1416.658921	3655.4301665	134	2	2475, 4399	1416.658921, 1903.089273
K00217	-7.64365810653004e-05	-0.00436881213043764	-143.897597258765	0.998999990048921	938.933978	3668.574447	158	2	2474, 4399	938.933978, 1903.089273
K00214	-2.4709247376334e-06	-0.000530792316324991	-18.6424868426465	0.999618252996942	2139.124812	2997.3180195	14	13	2495, 3306, 3374, 3672, 3732, 3775, 4113, 4119, 4123, 4433, 4440, 4490, 4499	3632.469114, 2417.739993, 2942.54019, 2781.821066, 2966.07659, 3423.558837, 3405.045321, 3525.373877, 2139.124812, 2777.979482, 2807.857168, 3167.129043, 3028.559449
K00215	-0.000483032454625345	-9.41215489350335e-05	-228.342534504197	0.999457239540625	938.933978	3806.145534	62	4	2474, 4404, 4414, 4438	938.933978, 3720.972169, 3687.981499, 2413.732728
K00210	-8.51635307810818e-05	-0.00129215331315355	-245.841979047847	0.998699259075351	938.933978	3547.351837	81	3	2474, 4401, 4438	938.933978, 2430.955609, 2413.732728
K00218	-3.57939280537603e-05	-0.000175442770529069	-107.910869438534	0.99994247965145	3024.101613	3590.4710245	14	9	2617, 2631, 3253, 3301, 3489, 3493, 4113, 4205, 4327	4064.965232, 4067.372476, 3024.101613, 3072.006284, 3166.300856, 3232.389078, 3405.045321, 3491.682091, 3176.304547
K00219	-0.000151143058907585	-0.0013739366817279	-375.68787778102	0.998991139587846	938.933978	3517.2612515	82	6	2474, 4432, 4440, 4472, 4485, 4499	938.933978, 3855.061146, 2807.857168, 3834.46326, 3493.166264, 3028.559449
K01035	-0.00045620808948436	-0.0272732547022661	-255.35231400659	0.999	1416.658921	3815.921776	287	3	2475, 4398, 4400	1416.658921, 3845.416488, 2223.35251
K01034	-0.00076733421414891	-0.0134831919580262	-425.120183062664	0.999	938.933978	3782.050025	253	3	2474, 4402, 4438	938.933978, 3052.889894, 2413.732728
K04517	-0.000504738137329285	-0.000364112863637027	-514.096532919178	0.998771176846424	1809.157363	3633.357549	92	4	2476, 4389, 4398, 4399	1809.157363, 2702.50514, 3845.416488, 1903.089273
K01740	-0.000541609317898292	-0.000576093003337018	-600.696924854735	0.999057607381936	938.933978	3676.030858	113	3	2474, 4401, 4437	938.933978, 2430.955609, 2346.177378
K01031	-6.54712918778317e-05	-0.00304255518639942	-197.316911989913	0.998995492336987	1899.410578	3663.1562855	134	5	2477, 4380, 4391, 4394, 4399	1899.410578, 3194.258338, 3942.090056, 3634.81775, 1903.089273
K01746	-2.53255809305677e-05	-0.0013906066619475	-116.192841189255	0.998640873209783	1416.658921	3387.8596125	52	2	2475, 4399	1416.658921, 1903.089273
K01745	-0.000319647835752767	-0.000987987172135354	-566.364691538522	0.99876705971858	938.933978	3635.689328	95	5	2474, 4403, 4412, 4433, 4438	938.933978, 3337.348937, 3309.677093, 2777.979482, 2413.732728
K01744	-0.000447824132412644	-0.000903011590955921	-583.963639213725	0.999035304255392	938.933978	3697.665946	114	3	2474, 4401, 4439	938.933978, 2430.955609, 2465.191362
K01749	-0.000564780535488266	-0.000134857882773673	-338.773480615781	0.999448500370291	2062.110325	3714.057985	79	18	2480, 3545, 3559, 3595, 3620, 3672, 3697, 3773, 3788, 3839, 3954, 4081, 4124, 4327, 4387, 4389, 4398, 4400	2062.110325, 4061.727572, 3595.999016, 3373.177805, 3259.009929, 2781.821066, 3405.920958, 4052.209154, 3737.266175, 3968.940313, 3519.734583, 2922.936458, 2264.827823, 3176.304547, 3891.189105, 2702.50514, 3845.416488, 2223.35251
K01039	-0.000204865523639862	-0.00231768441687818	-321.47580748829	0.998991294754793	938.933978	3620.170794	121	2	2474, 4400	938.933978, 2223.35251
K04518	-0.000112289605155512	-0.000371459411258208	-313.678721710334	0.996621179182755	938.933978	3518.623091	40	2	2474, 4399	938.933978, 1903.089273
K14128	-2.48254493782296e-05	-0.000349886470397906	-68.8970679963046	0.977966095147176	1899.410578	3186.808201	19	3	2477, 4398, 4399	1899.410578, 3845.416488, 1903.089273
K14121	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	3028.559449	3235.832494	2	2	4441, 4499	3443.105539, 3028.559449
K14120	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	3028.559449	3235.832494	2	2	4441, 4499	3443.105539, 3028.559449
K14123	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	3028.559449	3235.832494	2	2	4441, 4499	3443.105539, 3028.559449
K14122	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	3028.559449	3235.832494	2	2	4441, 4499	3443.105539, 3028.559449
K14125	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	2807.857168	3187.7490725	2	2	4440, 4500	2807.857168, 3567.640977
K14124	-4.33452638842707e-06	-4.20192588621165e-06	-13.9830889347841	0.999999968167984	3028.559449	3235.832494	2	2	4441, 4499	3443.105539, 3028.559449
K14127	-2.61230001473795e-05	-0.000418299379739467	-74.7548447569153	0.994410417937739	1903.089273	3167.129043	19	16	2514, 3060, 3063, 3252, 3286, 3306, 3346, 3499, 3691, 3869, 3957, 4084, 4126, 4388, 4393, 4399	3672.368832, 3566.325184, 2708.509474, 2861.899999, 3607.164985, 2417.739993, 2492.126572, 2525.04912, 3617.10975, 3914.872907, 3812.438286, 3201.420358, 2714.528614, 3052.373083, 3254.388044, 1903.089273
K14126	-2.67649378482914e-05	-0.000373846039050091	-74.4360145650229	0.980652011828157	938.933978	3028.559449	19	2	2474, 4399	938.933978, 1903.089273
K03521	-0.000282006919735303	-0.000319598118481012	-433.954607947952	0.998885111776435	1416.658921	3711.876295	51	4	2475, 4401, 4455, 4469	1416.658921, 2430.955609, 3906.564004, 2659.638229
K03520	-9.80725903412095e-05	-0.00153270924419403	-231.832792281915	0.998910968794458	1899.410578	3553.815513	79	4	2477, 4381, 4389, 4400	1899.410578, 3604.850173, 2702.50514, 2223.35251
K03523	-0.000242707147291075	-0.000329630604664091	-422.026760637267	0.999057099943794	938.933978	3684.5856945	60	2	2474, 4399	938.933978, 1903.089273
K03522	-0.000312675334990998	-0.000322382879051618	-446.956679740076	0.998969568136552	938.933978	3636.3660805	58	2	2474, 4399	938.933978, 1903.089273
K03525	-0.000130012148069621	-0.000155057346644101	-267.93746965302	0.99802377897878	938.933978	3737.013456	30	1	2474	938.933978
K03524	-0.000503042322112558	-8.77376768940068e-05	-198.581083208277	0.999272366147738	938.933978	3723.567702	44	2	2474, 4400	938.933978, 2223.35251
