Name	GenomeName	Genome
2521719880		2521172632
2558308119		2521172633
2558308126		2521172634
2521728473		2521172635
2558308144		2521172636
2521741276		2521172637
2558308201		2521172638
2521793373		2521172646
2545824026		2521172647
2521799738		2521172648
2521803524		2521172649
2521805051		2521172650
2521809928		2521172651
2558308099		2521172654
2521833171		2521172657
2521835259		2521172658
2521836657		2521172659
2558308170		2521172661
2521854739		2521172662
2521860404		2521172664
2521863607		2521172665
2521866871		2521172666
2521905461		2521172674
2521908823		2521172675
2521966970		2521172693
2521970126		2521172694
2522122638		2521172760
2522225303		2522125054
2522237763		2522125060
2522240990		2522125061
2522255217		2522125070
2522285797		2522125081
2522298602		2522125083
2522302171		2522125086
2522337852		2522125097
2522342653		2522125098
2522366323		2522125115
2522448647		2522125134
2522466918		2522125138
2522498562		2522125151
2522505960		2522125155
2522512543		2522125156
2558308223		2522125157
2522547649		2522125168
2522554553		2522125169
2522556654		2522125170
2522560958		2522125171
2522564480		2522125172
2522567272		2522125173
2522571608		2522125174
2522605146		2522572011
2522643433		2522572018
2522657239		2522572020
2522685215		2522572025
2522771915		2522572047
2522777391		2522572051
2522792649		2522572063
2558308034		2522572065
2558308098		2522572066
2522903544		2522572099
2522905056		2522572100
2522914470		2522572101
2522922879		2522572103
2522994550		2522572127
2522998464		2522572128
2523006602		2522572130
2523085380		2522572153
2523090987		2522572155
2523098303		2522572156
2523102182		2522572157
2558308031		2522572158
2558308068		2522572159
2523116188		2522572160
2558308106		2522572161
2523124057		2522572162
2558308132		2522572178
2558308142		2522572179
2523184412		2522572180
2523190807		2522572182
2523198940		2522572188
2523204148		2522572190
2558308235		2522572191
2558308237		2522572192
2523215094		2522572193
2523219614		2522572195
2523225596		2522572201
2558308247		2522572202
2523262781		2523231010
2523270720		2523231013
2558308153		2523231014
2523275162		2523231015
2558308199		2523231016
2523277639		2523231017
2558308004		2523231019
2558308022		2523231023
2558308128		2523231024
2558308088		2523231026
2523311672		2523231027
2523322897		2523231029
2523327502		2523231030
2523339443		2523231034
2523404492		2523231049
2523409381		2523231050
2523419750		2523231052
2523429429		2523231054
2523431038		2523231055
2523432983		2523231056
2523442801		2523231059
2523447539		2523231061
2523449392		2523231062
2558308149		2523231063
2523458612		2523231064
2558308162		2523231065
2558308164		2523231066
2523470953		2523231067
2523471944		2523231068
2523476553		2523231069
2523478370		2523231070
2523543376		2523533501
2523563674		2523533505
2523575025		2523533507
2523579477		2523533508
2523588601		2523533511
2558308090		2523533522
2523652038		2523533526
2523655815		2523533527
2558308232		2523533529
2523666753		2523533530
2523673634		2523533531
2558308001		2523533532
2523689749		2523533533
2545824022		2523533534
2523698634		2523533535
2523702752		2523533536
2523706193		2523533537
2558308044		2523533538
2523711689		2523533539
2558308111		2523533540
2523715528		2523533541
2523722240		2523533542
2558308009		2523533543
2523728304		2523533544
2545824027		2523533545
2523735778		2523533546
2545824023		2523533547
2545824007		2523533548
2558308122		2523533549
2558308110		2523533550
2523755514		2523533551
2558308012		2523533552
2523762536		2523533553
2523764657		2523533554
2523766992		2523533555
2558308159		2523533556
2523775625		2523533557
2558308151		2523533558
2523782263		2523533559
2545824020		2523533560
2545824025		2523533561
2558308208		2523533562
2523810706		2523533568
2523834750		2523533576
2558308109		2523533577
2523840771		2523533578
2523845941		2523533580
2523847645		2523533581
2523851279		2523533582
2523851881		2523533583
2558308078		2523533584
2523861499		2523533585
2558308217		2523533586
2523866695		2523533587
2558308154		2523533588
2523868183		2523533589
2568525544		2523533595
2523894041		2523533596
2558308003		2523533597
2523898322		2523533598
2523901314		2523533599
2523904013		2523533600
2523906775		2523533601
2523913517		2523533604
2523917521		2523533605
2523920437		2523533606
2523923677		2523533607
2523926912		2523533608
2523932333		2523533609
2558308145		2523533610
2523942695		2523533611
2523943888		2523533612
2523948109		2523533613
2558308108		2523533614
2523955329		2523533615
2558308039		2523533616
2558308171		2523533617
2523966921		2523533618
2523972278		2523533619
2523977902		2523533620
2558308095		2523533621
2523985042		2523533622
2558308196		2523533623
2558308158		2523533624
2523995415		2523533625
2523997733		2523533626
2558308205		2523533627
2558308092		2523533628
2524006743		2523533629
2524007183		2523533630
2558308117		2523533634
2558308163		2524023058
2524103987		2524023059
2558308107		2524023060
2524111867		2524023062
2524123213		2524023067
2524126813		2524023070
2524134011		2524023073
2558308167		2524023086
2558308174		2524023087
2558308103		2524023091
2558308175		2524023129
2524195643		2524023130
2524203608		2524023135
2524210919		2524023136
2524213811		2524023137
2524217332		2524023138
2524222199		2524023142
2558308011		2524023143
2524230095		2524023144
2524233513		2524023145
2524235414		2524023146
2558308083		2524023147
2524245471		2524023148
2524249863		2524023149
2524253949		2524023150
2524254247		2524023151
2524256390		2524023152
2558308116		2524023153
2524265778		2524023154
2558308130		2524023155
2558308067		2524023156
2558308082		2524023157
2558308087		2524023158
2558308027		2524023159
2558308093		2524023160
2558308046		2524023161
2558308179		2524023162
2558308097		2524023163
2524302010		2524023164
2524304058		2524023165
2524306120		2524023166
2524310034		2524023167
2558308065		2524023169
2524371567		2524023187
2558308127		2524023191
2558308189		2524023192
2524432650		2524023203
2524434195		2524023204
2524438933		2524023205
2524448167		2524023206
2524454712		2524023207
2524456649		2524023208
2524463472		2524023209
2524466623		2524023210
2558308094		2524023213
2524489634		2524023214
2558308054		2524023225
2524527119		2524023226
2524530171		2524023227
2524535393		2524023228
2558308040		2524023229
2524572737		2524023241
2558308131		2524023242
2558308218		2524023243
2558308188		2524023244
2524588595		2524023245
2524593540		2524023246
2524607002		2524023249
2558308032		2524023250
2524663656		2524614511
2524664515		2524614512
2524671715		2524614513
2558308173		2524614514
2524682524		2524614515
2524687726		2524614516
2524768456		2524614529
2558308019		2524614531
2558308025		2524614535
2524827940		2524614536
2524842934		2524614539
2558308007		2524614540
2524849095		2524614541
2524870401		2524614545
2524877696		2524614546
2524892410		2524614548
2524897803		2524614551
2524906666		2524614552
2558308042		2524614553
2524912766		2524614554
2558308055		2524614555
2524921099		2524614556
2558308180		2524614557
2524930711		2524614558
2524937025		2524614559
2524953474		2524614562
2524955384		2524614563
2524960199		2524614564
2524965790		2524614565
2524991687		2524614570
2558308121		2524614571
2524996920		2524614573
2525046796		2524614581
2525049946		2524614582
2558308140		2524614583
2525062642		2524614585
2558308231		2524614594
2558308036		2524614595
2558308143		2524614596
2558308023		2524614597
2525123953		2524614599
2558308233		2524614607
2525142008		2524614608
2558308035		2524614609
2558308071		2524614613
2525215778		2524614631
2525218594		2524614632
2525220725		2524614633
2558308239		2524614634
2558308016		2524614635
2558308041		2524614636
2525248878		2524614643
2558308113		2524614644
2558308219		2524614645
2525265878		2524614648
2525267963		2524614649
2558308006		2524614650
2525272300		2524614651
2558308229		2524614654
2525295907		2524614657
2558308186		2524614658
2525303193		2524614659
2558308115		2524614660
2525313346		2524614662
2525317093		2524614663
2558308139		2524614664
2525324217		2524614665
2525330587		2524614667
2525335966		2524614668
2545824024		2524614671
2558308221		2524614672
2525361215		2524614673
2525375341		2524614676
2525375498		2524614677
2525379776		2524614678
2545824015		2524614679
2525388855		2524614680
2525408550		2524614687
2525444000		2524614696
2525542647		2524614723
2558308120		2524614724
2525550761		2524614725
2525552955		2524614726
2525555338		2524614727
2525557799		2524614729
2525565825		2524614730
2525567658		2524614731
2525568688		2524614732
2525572966		2524614733
2525573282		2524614734
2558308010		2524614757
2525713426		2524614758
2558308066		2524614759
2558308134		2524614760
2525722421		2524614761
2558308081		2524614762
2525730736		2524614763
2558308135		2524614766
2525743302		2524614767
2525747644		2524614768
2558308210		2524614769
2558308124		2524614770
2525854570		2524614797
2525858126		2524614798
2558308123		2524614800
2525875898		2524614803
2525877923		2524614804
2525881578		2524614805
2525883819		2524614806
2525887356		2524614807
2558308020		2524614808
2525925936		2524614815
2558308084		2524614816
2558308246		2524614821
2525939153		2524614822
2525994856		2524614838
2526005543		2524614842
2558308053		2524614843
2526020354		2524614846
2526024465		2524614847
2558308216		2524614851
2526047532		2524614852
2526049970		2524614853
2526051340		2524614854
2526056435		2524614855
2558308243		2524614856
2558308077		2524614857
2526071459		2524614859
2558308005		2524614860
2558308037		2524614861
2526079781		2524614862
2558308061		2524614863
2558308181		2524614865
2558308211		2524614866
2558308212		2524614867
2526100897		2524614868
2558308021		2524614869
2558308026		2524614872
2526118382		2524614873
2545824021		2524614874
2526126161		2524614876
2558308185		2524614877
2558308166		2524614879
2526145217		2524614880
2526151753		2524614882
2558308177		2524614883
2526161903		2524614884
2558308245		2526164510
2526214176		2526164512
2526217809		2526164513
2558308193		2526164514
2558308195		2526164515
2558308197		2526164516
2558308240		2526164517
2545824028		2526164518
2558308060		2526164522
2526243246		2526164523
2558308114		2526164525
2558308141		2526164527
2526263529		2526164528
2526266250		2526164529
2558308118		2526164533
2558308226		2526164534
2527009059		2526164694
2558308058		2526164710
2558308085		2526164711
2558308236		2526164737
2558308030		2526164741
2527181420		2526164742
2527247865		2526164764
2528277415		2527291701
2528307861		2527291724
2528309557		2527291725
2528588254		2528311092
2558308086		2528311093
2558308137		2528311094
2528601926		2528311097
2528724356		2528311129
2528741920		2528311135
2528767153		2528311143
2528820629		2528768012
2528849417		2528768022
2529010547		2528768146
2529055926		2528768159
2558308047		2528768167
